ip	asn	bgp_prefix	cc	registry	allocated	as_org
4.255.149.169	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.149.247	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.152.117	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.152.120	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.154.166	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.154.169	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.161.115	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.162.12	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.162.15	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.162.17	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.162.104	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.202.73	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.202.249	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.203.6	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.203.37	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.203.38	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.203.105	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.203.112	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.204.2	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.204.19	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.204.206	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.205.68	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.205.98	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.205.217	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.206.230	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.208.231	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.209.77	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.210.68	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.210.185	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.210.222	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.210.235	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.212.26	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.212.39	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.212.78	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.212.103	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.212.158	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.212.175	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.212.182	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.212.184	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.213.26	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.213.51	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.214.40	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.214.43	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.214.52	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.214.57	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.214.63	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.214.81	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.214.120	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.214.127	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.214.133	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.214.142	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.214.144	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.214.151	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.214.162	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.218.250	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.220.146	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.221.13	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.221.31	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.222.104	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.222.147	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.223.18	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.223.132	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.226.147	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.228.27	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.228.49	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.228.60	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.229.73	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.229.106	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.230.213	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.231.7	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.231.101	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.231.169	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.231.204	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.231.217	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.232.109	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.233.29	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.233.46	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.234.158	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.235.10	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.235.232	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.236.40	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.236.50	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.239.102	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.248.181	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.250.255	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.251.200	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.251.220	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.252.60	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.252.73	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.252.145	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.252.157	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.253.11	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.253.194	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.253.203	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.254.23	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.254.42	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.254.120	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.254.221	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.255.87	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
4.255.255.153	8075	4.240.0.0/12	US	arin	2021-04-06	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
5.78.85.138	212317	5.78.85.0/24	DE	ripencc	2012-06-12	HETZNER-CLOUD3-AS - Hetzner Online GmbH, DE
13.66.158.206	8075	13.64.0.0/11	US	arin	2015-03-26	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
13.78.128.89	8075	13.64.0.0/11	US	arin	2015-03-26	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
13.78.128.248	8075	13.64.0.0/11	US	arin	2015-03-26	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
13.78.130.120	8075	13.64.0.0/11	US	arin	2015-03-26	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
13.78.130.160	8075	13.64.0.0/11	US	arin	2015-03-26	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
13.78.130.252	8075	13.64.0.0/11	US	arin	2015-03-26	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
13.78.132.40	8075	13.64.0.0/11	US	arin	2015-03-26	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
13.78.132.41	8075	13.64.0.0/11	US	arin	2015-03-26	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
13.78.136.46	8075	13.64.0.0/11	US	arin	2015-03-26	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
13.78.142.68	8075	13.64.0.0/11	US	arin	2015-03-26	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
13.78.142.223	8075	13.64.0.0/11	US	arin	2015-03-26	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
13.78.142.239	8075	13.64.0.0/11	US	arin	2015-03-26	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
13.78.142.253	8075	13.64.0.0/11	US	arin	2015-03-26	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
13.83.165.80	8075	13.64.0.0/11	US	arin	2015-03-26	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
13.83.165.172	8075	13.64.0.0/11	US	arin	2015-03-26	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
13.83.165.174	8075	13.64.0.0/11	US	arin	2015-03-26	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
13.83.218.173	8075	13.64.0.0/11	US	arin	2015-03-26	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
13.83.219.222	8075	13.64.0.0/11	US	arin	2015-03-26	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
13.83.220.151	8075	13.64.0.0/11	US	arin	2015-03-26	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
13.83.238.126	8075	13.64.0.0/11	US	arin	2015-03-26	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
13.86.118.224	8075	13.64.0.0/11	US	arin	2015-03-26	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
13.86.119.0	8075	13.64.0.0/11	US	arin	2015-03-26	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
13.86.187.228	8075	13.64.0.0/11	US	arin	2015-03-26	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
13.86.188.38	8075	13.64.0.0/11	US	arin	2015-03-26	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.72.139	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.72.200	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.72.230	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.77.29	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.77.76	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.77.90	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.78.250	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.88.127	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.89.214	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.89.220	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.89.222	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.97.56	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.100.250	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.101.15	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.107.186	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.120.161	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.152.142	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.153.13	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.154.75	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.155.186	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.193.161	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.193.183	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.194.44	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.194.116	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.194.142	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.194.156	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.217.54	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.219.138	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.3.222.122	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.7.144.226	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.7.145.56	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.7.147.252	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.7.151.58	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.1.178	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.1.183	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.2.17	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.2.224	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.2.241	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.4.243	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.5.217	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.8.52	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.8.90	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.8.94	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.8.207	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.9.12	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.9.26	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.10.134	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.10.250	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.10.255	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.11.40	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.12.179	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.12.202	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.13.92	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.13.109	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.17.157	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.20.67	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.21.243	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.23.85	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.23.90	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.23.175	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.25.96	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.26.87	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.27.36	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.27.181	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.27.182	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.27.209	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.32.206	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.32.254	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.33.14	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.33.35	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.34.102	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.34.183	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.37.218	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.9.37.222	8075	20.0.0.0/11	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
