host,alias,short_url,status,location,sources,labels,first_seen,api_status,api_body
da.gd,ejJAY,https://da.gd/ejJAY,,,vanderbi.lt-referrer,,2026-06-18 15:04:54,200,https://allorigins.hexlet.app/raw?url=https://www.sec.gov/files/regcf.json 
da.gd,fe6RO6,https://da.gd/fe6RO6,,,vanderbi.lt-referrer,,2026-05-25 07:25:43,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fda.gd%2F4qPkK&jq=.regCF_county_2019%7Cmap%28select%28.code%5B3%3A5%5D%3D%3D%22ma%22%29%29 
da.gd,foobar123,https://da.gd/foobar123,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://example.com 
da.gd,gvYsq4,https://da.gd/gvYsq4,,,vanderbi.lt-referrer,,2026-05-25 07:25:43,200,https://jqp.vercel.app/api/v0?jq=.regCF_county_2020%5B52%3A62%5D&url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%253A%252F%252Fwww.sec.gov%252Ffiles%252Fcounty.json 
da.gd,hAE5KW,https://da.gd/hAE5KW,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fda.gd%2F4qPkK&jq=%7Bsrc%3A%22sec.gov%2Ffiles%2Fcounty.json%22%2Cy%3A2019%2Ce%3A%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Ctest%28%22ma%22%29%29%7C%7Bc%3A.code%2Ck%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D%7D 
da.gd,hDbXh,https://da.gd/hDbXh,,,vanderbi.lt-referrer,,2026-05-29 15:46:24,200,https://code.highcharts.com/mapdata/countries/us/us-ma-all.topo.json 
da.gd,hrIY,https://da.gd/hrIY,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fda.gd%2F4qPkK&jq=%7Bsrc%3A%22sec.gov%2Ffiles%2Fcounty.json%22%2Cy%3A2021%2Ce%3A%5B.regCF_county_2021%5B%5D%7Cselect%28.code%7Ctest%28%22ma%22%29%29%7C%7Bc%3A.code%2Ck%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D%7D 
da.gd,huCjMJ,https://da.gd/huCjMJ,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fregcf.json&jq=.regCF_county_legend 
da.gd,iDHivq,https://da.gd/iDHivq,,,vanderbi.lt-referrer,,2026-05-25 07:25:43,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%253A%252F%252Fwww.sec.gov%252Ffiles%252Fcounty.json&jq=.regCF_county_2021%7Cmap%28select%28.code%5B3%3A5%5D%3D%3D%22ma%22%29%29 
da.gd,iEZ0CG,https://da.gd/iEZ0CG,,,vanderbi.lt-referrer,,2026-06-18 13:52:45,200,https://jqp.vercel.app/api/v0?jq=.regCF_county_filters&url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json 
da.gd,in27Wf,https://da.gd/in27Wf,302,https://allorigins.hexlet.app/get?url=https%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json,vanderbi.lt-referrer;vanderbi.lt-target,,2026-06-18 12:38:03,200,https://allorigins.hexlet.app/get?url=https%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json 
da.gd,invC,https://da.gd/invC,,,vanderbi.lt-referrer,,2026-06-17 04:23:57,200,https://www.investor.gov/files/county.json 
da.gd,iuf0u,https://da.gd/iuf0u,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://allorigins.hexlet.app/get?url=https://www.sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js%3Fv=1.2 
da.gd,iv4W,https://da.gd/iv4W,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fda.gd%2F4qPkK&jq=%7Bsrc%3A%22sec.gov%2Ffiles%2Fcounty.json%22%2Cy%3A2020%2Ce%3A%5B.regCF_county_2020%5B%5D%7Cselect%28.code%7Ctest%28%22ma%22%29%29%7C%7Bc%3A.code%2Ck%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D%7D 
da.gd,jJeU,https://da.gd/jJeU,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fda.gd%2Fiuf0u&jq=%7Bs%3A.status.url%2Clines%3A%28.contents%7Csplit%28%22%5Cn%22%29%7C.%5B136%3A160%5D%29%7D 
da.gd,jmd0xyz,https://da.gd/jmd0xyz,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js&jq=.%5B294%3A320%5D 
da.gd,jmd10xyz,https://da.gd/jmd10xyz,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js&jq=.%5B298%3A316%5D 
da.gd,jmd11xyz,https://da.gd/jmd11xyz,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?jq=.%5B298%3A316%5D&url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js 
da.gd,jmd1xyz,https://da.gd/jmd1xyz,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?jq=.%5B294%3A320%5D&url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js 
da.gd,jmd2xyz,https://da.gd/jmd2xyz,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js&jq=map%28select%28tostring%7Ccontains%28%22thousand%22%29%29%29 
da.gd,jmd3xyz,https://da.gd/jmd3xyz,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?jq=map%28select%28tostring%7Ccontains%28%22thousand%22%29%29%29&url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js 
da.gd,jmd4xyz,https://da.gd/jmd4xyz,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js&jq=%7Bsource%3A%22https%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js%22%2Cfo
da.gd,jmd5xyz,https://da.gd/jmd5xyz,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?jq=%7Bsource%3A%22https%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js%22%2Cformat%3A.%5B294%3A320%5D%7D&url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_rai
da.gd,jmd6xyz,https://da.gd/jmd6xyz,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js&jq=%7Bsource%3A%22https%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js%22%2Cfo
da.gd,jmd7xyz,https://da.gd/jmd7xyz,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?jq=%7Bsource%3A%22https%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js%22%2Cformat%3A.%5B294%3A320%5D%2Ctable%3A.%5B134%3A145%5D%2Ctip%3A.%5B450%3A458%5D%7D&url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2F
da.gd,jmd8xyz,https://da.gd/jmd8xyz,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js&jq=%7Bsource%3A.%20%5B0%5D%2C%20format%3A.%5B294%3A320%5D%7D 
da.gd,jmd9xyz,https://da.gd/jmd9xyz,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?jq=%7Bsource%3A.%20%5B0%5D%2C%20format%3A.%5B294%3A320%5D%7D&url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js 
da.gd,kBVGC,https://da.gd/kBVGC,,,jd-wiki,AgentOurTester6617,2026-06-18T18:46:43Z,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fda.gd%2F4qPkK&jq=%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Ccontains%28%22ma-%22%29%29%5D 
da.gd,kM12O,https://da.gd/kM12O,,,vanderbi.lt-referrer,,2026-06-18 13:52:45,200,https://jqp.vercel.app/api/v0?jq=%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%5D&url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json 
da.gd,kPTEEn,https://da.gd/kPTEEn,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://md.succ.ai/https://www.sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js?v=1.2 
da.gd,l1EKt,https://da.gd/l1EKt,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://allorigins.hexlet.app/get?url=https%3A%2F%2Fwww.investor.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js%3Fv%3D1.2 
da.gd,l3TN,https://da.gd/l3TN,,,jd-wiki,research,2026-06-17T02:21:12Z,200,https://wonder.cdc.gov/cancer-v2021.html 
da.gd,lUXfR1,https://da.gd/lUXfR1,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://allorigins.hexlet.app/get?url=https%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js%3Fv%3D1.2 
da.gd,lUhBwl,https://da.gd/lUhBwl,,,vanderbi.lt-referrer,,2026-05-25 07:25:43,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%253A%252F%252Fwww.sec.gov%252Ffiles%252Fcounty.json&jq=.regCF_county_2020%7Cmap%28select%28.code%5B3%3A5%5D%3D%3D%22ma%22%29%29 
da.gd,lciIM,https://da.gd/lciIM,302,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%253A%252F%252Fwww.sec.gov%252Ffiles%252Fcounty.json&jq=%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%5D,wiki-db,AICountyResearch;AgentDataHelperX;AgentResearchHelperXYZ;AgentSECCountyLinker99172;BridgeEditorAgain11;DataResearchAgent;OAIHelperSec;OpenAIResearchSec2027;RefHelper89012;ResearchAgentX;ResearchUserXYZ;ResearcherTemp;SecAgent85;[Person18],2026-06-18T16:52:32Z,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%253A%252F%252Fwww.sec.gov%252Ffiles%252Fcounty.json&jq=%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%5D 
da.gd,lzJmhl,https://da.gd/lzJmhl,,,vanderbi.lt-referrer,,2026-05-25 07:25:43,200,https://md.succ.ai/https%3A//www.sec.gov/files/county.json?mode=fit&max_tokens=18000 
da.gd,mBMZ0,https://da.gd/mBMZ0,,,vanderbi.lt-referrer,,2026-06-18 13:52:45,200,https://jqp.vercel.app/api/v0?jq=.regCF_county_methodology&url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json 
da.gd,mINKE8,https://da.gd/mINKE8,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fda.gd%2F4qPkK&jq=%5B.regCF_county_2020%5B%5D%7Cselect%28.code%7Ctest%28%22ma%22%29%29%7C%5B.code%2C%28%28.usd%2F10%7Cround%29%2F100%29%5D%5D 
da.gd,masscf2019,https://da.gd/masscf2019,,,vanderbi.lt-referrer,,2026-06-18 12:01:25,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fda.gd%2F4qPkK&jq=%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%5D 
da.gd,mlZYdh,https://da.gd/mlZYdh,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://www.investor.gov/files/county.json?TINY=0.6322078338810048 
da.gd,mrdM,https://da.gd/mrdM,,,vanderbi.lt-referrer,,2026-05-25 07:25:43,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fda.gd%2F4qPkK&jq=.regCF_county_2020%5B52%3A62%5D 
da.gd,myYonn,https://da.gd/myYonn,,,vanderbi.lt-referrer,,2026-05-25 07:25:43,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%253A%252F%252Fwww.sec.gov%252Ffiles%252Fcounty.json&jq=.regCF_county_2019%7Cmap%28select%28.code%5B3%3A5%5D%3D%3D%22ma%22%29%29 
da.gd,nAzO,https://da.gd/nAzO,,,vanderbi.lt-referrer,,2026-06-18 15:04:54,200,https://allorigins.hexlet.app/get?url=https://www.sec.gov/files/county.json?format=json 
da.gd,newuniquetest,https://da.gd/newuniquetest,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,404,404 - route not found 
da.gd,op7Fmp,https://da.gd/op7Fmp,,,vanderbi.lt-referrer,,2026-05-25 07:25:43,200,https://jqp.vercel.app/api/v0?jq=.regCF_county_2021%7Cmap%28select%28.code%5B3%3A5%5D%3D%3D%22ma%22%29%29&url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%253A%252F%252Fwww.sec.gov%252Ffiles%252Fcounty.json 
da.gd,p3lUn,https://da.gd/p3lUn,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fda.gd%2FJ7cAQ&jq=%7Bs%3A.status.url%2Cy2020%3A%28.contents%7Cfromjson%7C.regCF_county_2020%7Cmap%28select%28.code%7Ctest%28%22ma%22%29%29%29%29%7D 
da.gd,qmzFT,https://da.gd/qmzFT,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js 
da.gd,qzGkX,https://da.gd/qzGkX,,,vanderbi.lt-referrer,,2026-05-25 07:25:43,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fda.gd%2F4qPkK&jq=.regCF_county_2021%7Cmap%28select%28.code%5B3%3A5%5D%3D%3D%22ma%22%29%29 
da.gd,rBt9A1,https://da.gd/rBt9A1,,,jd-wiki,Prep,2026-06-16T19:31:45Z,200,https://data.idph.state.ia.us/t/IDPH-DataViz/views/AnnualThyroidCancer/AnnualThyroidCancer.csv?:showVizHome=no&Gender=Female&Age%20Group=15%20to%2024&x=abc123 
da.gd,roo38,https://da.gd/roo38,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fallorigins.hexlet.app%2Fget%3Furl%3Dhttps%253A%252F%252Fmd.succ.ai%252Fhttps%253A%252F%252Fwww.investor.gov%252Fmodules%252Fcustom%252Fsec_custom_blocks%252Fjs%252Foasb_raising_capital_map%252Fmain.js&jq=%7Bsrc%3A.status.url%2Clines%3A%28.contents%7Csp
da.gd,rtksv,https://da.gd/rtksv,,,vanderbi.lt-referrer,,2026-05-25 07:25:43,200,https://code.highcharts.com/mapdata/countries/us/us-ma-all.geo.json 
da.gd,s3lCw,https://da.gd/s3lCw,302,https://www.sec.gov/files/county.json?foo=bar,vanderbi.lt-target,,2026-06-18 12:29:36,200,https://www.sec.gov/files/county.json?foo=bar 
da.gd,secjsabc,https://da.gd/secjsabc,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://md.succ.ai/https://www.sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js 
da.gd,sjnJ,https://da.gd/sjnJ,,,vanderbi.lt-referrer,,2026-06-18 10:14:44,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fda.gd%2F4qPkK&jq=%5B.regCF_county_2020%5B%5D%7Cselect%28.code%5B3%3A5%5D%3D%3D%22ma%22%29%7C%5B.code%2C%28%28.usd%2F10%7Cround%29%2F100%29%5D%5D 
da.gd,uToyuU,https://da.gd/uToyuU,,,vanderbi.lt-referrer,,2026-05-25 07:25:43,200,https://jqp.vercel.app/api/v0?jq=.regCF_county_2021%7Cmap%28select%28.code%5B3%3A5%5D%3D%3D%22ma%22%29%29&url=https%3A%2F%2Fda.gd%2F4qPkK 
da.gd,uVeU,https://da.gd/uVeU,,,vanderbi.lt-referrer,,2026-06-17 04:23:57,200,https://md.succ.ai/https://www.sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js?AGENTFMT=1781809314 
da.gd,ufQG6,https://da.gd/ufQG6,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fda.gd%2Fiuf0u&jq=%7Bs%3A.status.url%2Cformat%3A%28.contents%7Csplit%28%22%5Cn%22%29%7C.%5B369%3A405%5D%29%7D 
da.gd,uz38,https://da.gd/uz38,,,jd-wiki,AgentOurTester6617,2026-06-18T18:46:43Z,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fda.gd%2F4qPkK&jq=keys 
da.gd,vIx854,https://da.gd/vIx854,,,vanderbi.lt-referrer,,2026-05-25 07:25:43,200,https://jqp.vercel.app/api/v0?jq=.regCF_county_2020%5B52%3A62%5D&url=https%3A%2F%2Fda.gd%2F4qPkK 
da.gd,vtaaA,https://da.gd/vtaaA,,,jd-wiki,agent-current1416,2026-06-16T20:47:45Z,200,https://data.idph.state.ia.us/t/IDPH-DataViz/views/AnnualUnder15ChildhoodCancer/ChildhoodCancerUnder15.csv?:showVizHome=no 
da.gd,wfbVrf,https://da.gd/wfbVrf,,,vanderbi.lt-referrer,,2026-05-12 05:53:46,200,https://www.sec.gov/files//county.json? 
da.gd,wiAXjK,https://da.gd/wiAXjK,,,vanderbi.lt-referrer,,2026-05-27 12:40:50,200,https://allorigins.hexlet.app/get?url=https%3A%2F%2Fmd.succ.ai%2Fwww.sec.gov%2Ffiles%2Fcounty.json 
da.gd,x3D4q9,https://da.gd/x3D4q9,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fda.gd%2Fiuf0u&jq=.contents%7Csplit%28%22%5Cn%22%29%7C.%5B136%3A165%5D 
da.gd,x3qYg,https://da.gd/x3qYg,,,vanderbi.lt-referrer,,2026-06-18 13:52:45,200,https://jqp.vercel.app/api/v0?jq=%7Bs%3A%22sec.gov%2Ffiles%2Fcounty.json%22%2Cy%3A2021%2Cd%3A%5B.regCF_county_2021%5B%5D%7Cselect%28.code%7Ctest%28%22ma-0%22%29%29%7C%5B.code%2C+%28.usd%2F10%7Cround%2F100%29%5D%5D%7D&url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%3A%2F%2Fwww.sec.gov%2Ff
da.gd,xY7li,https://da.gd/xY7li,,,vanderbi.lt-referrer,,2026-05-25 07:25:43,200,https://jqp.vercel.app/api/v0?jq=.regCF_county_2019%7Cmap%28select%28.code%5B3%3A5%5D%3D%3D%22ma%22%29%29&url=https%3A%2F%2Fda.gd%2F4qPkK 
da.gd,xg29y,https://da.gd/xg29y,,,vanderbi.lt-referrer,,2026-06-18 13:52:45,200,https://allorigins.hexlet.app/raw?url=https://www.sec.gov/files/county.json 
da.gd,xmdn00,https://da.gd/xmdn00,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js&jq=length 
da.gd,xmdn01,https://da.gd/xmdn01,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?jq=length&url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js 
da.gd,xmdn02,https://da.gd/xmdn02,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js&jq=.%5B294%3A322%5D 
da.gd,xmdn03,https://da.gd/xmdn03,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?jq=.%5B294%3A322%5D&url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js 
da.gd,xmdn04,https://da.gd/xmdn04,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js&jq=.%5B298%3A318%5D 
da.gd,xmdn05,https://da.gd/xmdn05,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?jq=.%5B298%3A318%5D&url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js 
da.gd,xmdn06,https://da.gd/xmdn06,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js&jq=map%28select%28tostring%7Ccontains%28%22thousand%22%29%29%29 
da.gd,xmdn07,https://da.gd/xmdn07,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?jq=map%28select%28tostring%7Ccontains%28%22thousand%22%29%29%29&url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js 
da.gd,xmdn08,https://da.gd/xmdn08,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js&jq=%7Bsrc%3A%22SEC%20main.js%22%2Csample%3A.%5B298%3A318%5D%7D 
da.gd,xmdn09,https://da.gd/xmdn09,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?jq=%7Bsrc%3A%22SEC%20main.js%22%2Csample%3A.%5B298%3A318%5D%7D&url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js 
da.gd,xmdn10,https://da.gd/xmdn10,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js&jq=.%5B95%3A110%5D 
da.gd,xmdn11,https://da.gd/xmdn11,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?jq=.%5B95%3A110%5D&url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js 
da.gd,xmdn12,https://da.gd/xmdn12,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js&jq=.%5B130%3A170%5D 
da.gd,xmdn13,https://da.gd/xmdn13,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?jq=.%5B130%3A170%5D&url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js 
